addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,mapx,mapy,mlevel,modifiedtime,sigungucode,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage,firstimage2,cpyrhtDivCd,tel,contentid_2,contenttypeid_2,title_2,createdtime_2,modifiedtime_2,homepage,areacode_2,sigungucode_2,lDongRegnCd_2,lDongSignguCd_2,lclsSystm1_2,lclsSystm2_2,lclsSystm3_2,cat1_2,cat2_2,cat3_2,addr1_2,addr2_2,zipcode_2,mapx_2,mapy_2,mlevel_2,overview,firstimage_2,firstimage2_2,cpyrhtDivCd_2,tel_2,telname,contentid_3,contenttypeid_3,usefee,infocenterculture,usetimeculture,restdateculture,parkingfee,parkingculture,chkcreditcardculture,chkbabycarriageculture,spendtime,accomcountculture,scale,chkpetculture,discountinfo,체험프로그램,예약안내,대관안내,한국어 안내서비스,소장품현황,사업내용,외국어 안내서비스,외국인 예약안내,입 장 료,주차요금,이용가능시설,화장실,관 람 료,한국어 안내서비스_2,외국인 체험가능 프로그램,시설이용료,예약안내_2,소장품현황_2
강원특별자치도 춘천시 남산면 남이섬길 1,,32,A02,A0206,A02060100,2557970,14,2.01808E+13,127.5261036,37.790116,6,2.02503E+13,13,남이섬 노래박물관,24464,51,110,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/70/2645170_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/70/2645170_image3_1.bmp,Type3,,2557970,14,남이섬 노래박물관,2.01808E+13,2.02503E+13,https://www.songisland.co.kr/,32,13,51,110,VE,VE07,VE070100,A02,A0206,A02060100,강원특별자치도 춘천시 남산면 남이섬길 1,,24464,127.5261036,37.790116,6,"기획재정부의 공익성기부금 단체로 지정받은 재단법인 노래의 섬에서 운영하는 문화 공간이다. 국내외 관광객에게 사랑받는 대한민국 대표 관광지인 남이섬 내에 위치한 노래 박물관은, 대한민국 노래 발전에 기여하기 위해 국내 대중음악을 이끄는 각 분야의 인사들이 뜻을 모아 2004년에 건립했으며 음악 관련 다양한 콘텐츠를 소개하고 행사를 추진하고 있다. 250석 규모의 다목적 실내 공연장과 300여 명을 수용할 수 있는 야외 공연장, 가요사 및 가요 문화 관련 전시, 세계민족악기 전시 및 체험, 고즈넉한 북한강 풍광을 즐길 수 있는 카페 등을 이용할 수 있다.",http://tong.visitkorea.or.kr/cms/resource/70/2645170_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/70/2645170_image3_1.bmp,Type3,,,2557970,14,무료,031-580-8016,09:00~18:00,연중무휴,,가능,없음,없음,,,,,,,,,,,,,,,,,,,,,,,
강원특별자치도 춘천시 남산면 남이섬길 1,,32,A02,A0206,A02060300,2645244,14,2.02001E+13,127.526148,37.79017988,6,2.02503E+13,13,남이섬 류지움 (류홍쥔 세계민족악기전시관),24464,51,110,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/23/2645223_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/23/2645223_image2_1.bmp,Type3,,2645244,14,남이섬 류지움 (류홍쥔 세계민족악기전시관),2.02001E+13,2.02503E+13,http://songisland.co.kr,32,13,51,110,VE,VE07,VE070300,A02,A0206,A02060300,강원특별자치도 춘천시 남산면 남이섬길 1,,24464,127.526148,37.79017988,6,"류홍쥔 세계민족악기 전시관은 강원도 춘천시 남산면에 위치한 노래박물관 지하 1층에 자리하였다. 중국 출신의 음악가이자 악기 연구가인 류홍쥔 선생이 수집·복원한 악기를 기증받아 2008년 설립했다. 그가 직접 복원한 일본 정창원의 악기를 비롯해, 쉽게 접하기 어려운 고대 악기와 세계의 다양한 민족악기를 전시하고 있다. 전시관이 위치한 남이섬의 노래 박물관은 전시장, 갤러리, 공연장, 카페를 갖춘 다목적 문화공간으로 연중 다양한 공연과 전시가 열리고 있다.",http://tong.visitkorea.or.kr/cms/resource/23/2645223_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/23/2645223_image2_1.bmp,Type3,,,2645244,14,무료,남이섬 노래박물관 031-580-8016,09:00~18:00,연중무휴,,가능,없음,없음,,,,,,,,,,,,,,,,,,,,,,,
전라남도 고흥군 영남면 팔영로 1081,,38,A02,A0206,A02060500,130913,14,2.00706E+13,127.4572293,34.60370343,6,2.02507E+13,2,남포미술관,59520,46,770,VE,VE07,VE070600,http://tong.visitkorea.or.kr/cms/resource/80/2552180_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2552180_image3_1.JPG,Type3,,130913,14,남포미술관,2.00706E+13,2.02507E+13,http://nampoart.co.kr/,38,2,46,770,VE,VE07,VE070600,A02,A0206,A02060500,전라남도 고흥군 영남면 팔영로 1081,,59520,127.4572293,34.60370343,6,"남포미술관은 학교법인 팔영학원 영남중학교의 폐교된 학교건물을 리모델링하여 2005년 2월 23일 개관한 전남 제1호 등록 사립미술관이다. 4개의 전시장을 비롯하여 공연장, 창작교육실을 갖추고 매년 다양한 장르의 기획전시와 교육프로그램, 미술관 음악회를 활발하게 운영하고 있으며, 3천 여 평 규모의 미술관 정원은 300여 종의 야생화를 비롯한 수목과 수생 식물들이 자라고 있어 사계절 내내 관람객들에게 다양한 볼거리를 제공하고 있다. 팔영산 자락 아래 수려한 자연경관 속에 자리한 아름다운 미술관으로 널리 알려진 남포미술관은 최근 ‘남도 한바퀴’ 투어 코스에 선정되면서 지역주민 뿐만 아니라 전국 단위 관광객들의 발길이 끊이지 않는 고흥의 명소가 되고 있다.",http://tong.visitkorea.or.kr/cms/resource/80/2552180_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2552180_image3_1.JPG,Type3,,,130913,14,"일반 5,000원※ 무료미취학 아동, 장애인",061-832-0003,10:00~17:00,매주 월요일 / 화요일 / 설·추석 당일,무료,가능,,,30분,100명,"부지면적 8,200㎡, 연면적 965.13㎡  전시면적 242㎡",,,,단체 방문시 사전예약,,,현대미술 500여 점,,,,,,,,,,,,,
경상남도 남해군 설천면 설천로775번길 256-17,,36,A02,A0206,A02061400,1908552,14,2.01403E+13,127.8977491,34.93279084,6,2.02507E+13,5,남해 양모리학교,52401,48,840,VE,VE09,VE090600,,,,,1908552,14,남해 양모리학교,2.01403E+13,2.02507E+13,www.namhae.go.kr,36,5,48,840,VE,VE09,VE090600,A02,A0206,A02061400,경상남도 남해군 설천면 설천로775번길 256-17,,52401,127.8977491,34.93279084,6,"남해 양모리학교는 남해 구둔산 정상부근에 있으며 푸른 바다가 내려다 보이는 곳에 있는 작은 목장이다. 양과 관련된 여러 가지 목장체험을 즐길 수 있는 곳으로 양 외에 토끼, 닭, 공작, 염소 등의 다양한 동물들도 볼 수 있다. 또한, 편백숲 오솔길과 숲 속의 꽃밭에서 산책을 즐길 수도 있다.",,,,,,1908552,14,,055-862-8933,10:00~17:00 ※ 날씨 및 목장 내 사정에 따라 변동될 수 있음,,,,,,,,,,,,,,,,,,,"[대인(중학생 이상)]<br>
- 6,000원<br>
[소인(24개월~초등학생)]<br>
- 4,000원",,"양모리배움터, 바다 전망대, 편백숲 오솔길, 숲속의 꽃밭, 동물농장, 바닷가 언덕 등",있음,,,,,,
경상남도 남해군 삼동면 독일로 89-7,,36,A02,A0206,A02060300,1992063,14,2.01503E+13,128.0384291,34.79978321,6,2.02503E+13,5,남해 파독전시관,52448,48,840,VE,VE07,VE070300,,,,,1992063,14,남해 파독전시관,2.01503E+13,2.02503E+13,남해 문화관광 http://tour.namhae.go.kr/main.web남해 독일마을 http://파독전시관.com/,36,5,48,840,VE,VE07,VE070300,A02,A0206,A02060300,경상남도 남해군 삼동면 독일로 89-7,,52448,128.0384291,34.79978321,6,"남해 파독전시관은 독일마을에 조성된 독일 광부, 간호사의 삶과 애환을 돌아볼 수 있는 전시관으로 2014년 6월 28일 개관하였다. 지난 1960년대 우리나라는 1인당 국민소득이 76달러로 세계 최빈국이었으며, 실업률이 30%에 달할 정도로 어려운 시기였다. 가난을 극복하기 위해 이역만리 독일로 떠난 광부와 간호사들은 낯선 땅에서 최소한의 생활비만 남기고 받은 월급의 80% 이상을 고국의 가족들에게 송금하였으며, 그들이 흘린 땀과 눈물은 우리나라 경제발전의 원동력이 되었다. 파독전시관은 독일 광부, 간호사의 삶과 애환 그리고 한순간도 잊지 않았던 고국에 대한 그리움과 가족에 대한 간절함을 담아낸 공간으로, 전시관에서 상영되는 동영상에는 파독의 배경과 애환의 과거, 남해 독일마을에서의 새로운 인생 2막 등의 이야기가 담겨 있다.",,,,,,1992063,14,"1,000원",055-867-8897,09:00~18:00 - 입장 마감 17:30,"매주 화요일 (단, 화요일이 공휴일인 경우 다음날 휴무)",무료,가능(약 100대),가능,없음,약 30분,,"401.34㎡  (지하 343.05㎡, 1층 58.29㎡)",,,,,,"가능<br />
오전 10시 ~ 오후 5시(12:00 ~ 13:00 제외)<br />
",,,"영상자막 제공(중국어,일본어)",,,,,,,,,,,
경상남도 남해군 설천면 남해대로 4216,,36,A02,A0206,A02060300,2732578,14,2.02108E+13,127.8724733,34.94079228,6,2.02503E+13,5,남해각,52400,48,840,VE,VE07,VE070300,,,,,2732578,14,남해각,2.02108E+13,2.02503E+13,http://namhaegak.com,36,5,48,840,VE,VE07,VE070300,A02,A0206,A02060300,경상남도 남해군 설천면 남해대로 4216,,52400,127.8724733,34.94079228,6,"남해각은 1973년 6월 22일에 개통한 우리나라 최초의 현수교인 남해대교와 연계되어 건축된 휴게공간이었다. 이 공간은 뛰어난 경관과 함께하는 남해의 관문으로서의 역할과는 별개로, 남해 사람들에게 있어서는 정서적으로 매우 상징적인 건물이다. 남해군은 44년간 여관과 휴게소의 역할을 다한 이 유휴공간을 문화시설로 재생하여 남해의 과거와 현재를 존중하고, 새로운 미래를 모색하고 있다.",,,,,,2732578,14,무료,055-864-0661,09:00~18:00,매주 월요일,,가능(20대),없음,없음,,,,,,,,,,,,,,,,,,,,,,,
경상남도 남해군 이동면 남해대로 2412,,36,A02,A0206,A02060300,1267185,14,2.01104E+13,127.9270384,34.81766259,6,2.02411E+13,5,남해국제탈공연예술촌,52430,48,840,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/96/1292296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1292296_image3_1.jpg,Type3,,1267185,14,남해국제탈공연예술촌,2.01104E+13,2.02411E+13,http://tour.namhae.go.kr/main.web,36,5,48,840,VE,VE07,VE070300,A02,A0206,A02060300,경상남도 남해군 이동면 남해대로 2412,,52430,127.9270384,34.81766259,6,"남해국제탈공연예술촌은 2008년 개관한 종합문화 예술공간이다. 다초실험극장, 도서관, 국제탈전시장, 기획 전시실, 탈 수장고, 공연예술자료 수장고, 촬영실, 휴게실 등으로 갖춰져 있다. 다초실험극장은 기획공연, 영상감상실 등으로 이용되고 있고, 도서관에는 2만여 점의 공연 관련 도서와 3천여 점의 DVD, 비디오 등이 갖춰져 누구나 볼 수 있게 하였으며, 국제 탈 전시장과 기획 전시실은 연중 내내 개방되어 관람할 수 있다. 수장고에는 500여 점의 국제탈과 2천여 점의 포스터, 4천여 점의 대본, 5만여 점의 사진자료가 보관되어 있으며, 무대미술, 인형, 전단, 팸플릿 등 25만여 점이 보관되어 있고, 촬영실에서는 자료를 필요로 하는 이들이 복사·복제할 수 있게 하였다. 남해국제탈공연예술촌 행사로는 5월에 남해섬 어린이 공연예술제가 있고, 7～8월에는 남해섬 공연예술제가 매년 열리며, 12월에는 송년공연예술제를 진행하고 있다.",http://tong.visitkorea.or.kr/cms/resource/96/1292296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1292296_image3_1.jpg,Type3,,,1267185,14,"- 어른 2,000원- 청소년 및 군인 1,500원- 어린이 1,000원",055-864-7625,- 하절기 09:00~18:00 - 동절기 09:00~17:00,매주 화요일/1월 1일,,가능 (약 34대),없음,없음,,,,,,,단체(20인 이상)방문시 전화예악 055-860-3790,,,,,,,,,,,,,,,,
경상남도 남해군 남해읍 선소로 12,,36,A02,A0206,A02060600,130480,14,2.00711E+13,127.8996178,34.84532013,6,2.02503E+13,5,남해문화센터,52413,48,840,VE,VE06,VE060100,http://tong.visitkorea.or.kr/cms/resource/59/3373659_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/3373659_image3_1.JPG,Type3,,130480,14,남해문화센터,2.00711E+13,2.02503E+13,https://www.namhae.go.kr/life,36,5,48,840,VE,VE06,VE060100,A02,A0206,A02060600,경상남도 남해군 남해읍 선소로 12,,52413,127.8996178,34.84532013,6,"남해문화센터는 남해군 남해읍에 2000년 개관한 문화공간으로 각종 공연과 강연을 할 수 있는 강당과 각종 체육행사, 실내 구기 종목 등을 할 수 있는 다목적홀(1층 600석, 2층 310석)을 갖추고 있다. 2014년 문화체육관광부의 인가를 받아 설립된 보물섬 시네마는 총 212석, 3D 1 개관 규모로, 2015년 12월 건축공사가 완료되어 최적화된 영상 시스템과 관람 편의시설 등을 갖추고 있다. 보물섬 시네마 개관으로 도시와의 문화격차가 해소되고 군민의 문화향유 기회 확대, 삶의 질이 향상이 기대된다.",http://tong.visitkorea.or.kr/cms/resource/59/3373659_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/3373659_image3_1.JPG,Type3,,,130480,14,※ 공연별 상이하므로 홈페이지 참고,055-860-8621,[주간]  - 09:00~18:00 [야간] - 18:00~22:00,※ 공연별 상이하므로 홈페이지 참고,,가능,없음,없음,,,,,,,,,,,,,,,,,,,,,,,
경상남도 남해군 남해읍 선소로 12,,36,A02,A0206,A02060700,130005,14,2.00711E+13,127.8996178,34.84532013,6,2.02405E+13,5,남해문화원,52413,48,840,VE,VE09,VE090100,http://tong.visitkorea.or.kr/cms/resource/85/1294785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1294785_image3_1.jpg,Type3,,130005,14,남해문화원,2.00711E+13,2.02405E+13,http://www.ccnh.or.kr,36,5,48,840,VE,VE09,VE090100,A02,A0206,A02060700,경상남도 남해군 남해읍 선소로 12,,52413,127.8996178,34.84532013,6,"남해문화원은 1965년 설립된 이래 남해의 역사와 문화를 계승 및 보존하고 있으며 향토사 연구와 지역 문화예술인을 육성하며 다양한 문화콘텐츠 개발 사업도 수행하고 있다. 향토사연구소 학술 포럼을 개최하고 남해 지역사 연구와 실적을 책으로 발간하며 문화학교에서는 서예, 문인화, 경기민요, 한국무용, 노래교실 등 다양한 강좌를 개설하여 운영하고 있다. 지역고유문화 계승을 위하여 보물섬 예술단을 운영하고 있으며 행사 사업으로는 남해 문화재 야행, 문화탐방, 문화의 날 행사, 금산 봉수대 군민 안녕 기원제, 경남 어르신 농악 경연대회 등 다양한 행사를 주관하고 있다.",http://tong.visitkorea.or.kr/cms/resource/85/1294785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1294785_image3_1.jpg,Type3,,,130005,14,강좌 및 행사마다 다름,남해문화원 055-864-6969,09:00~18:00,토요일 / 일요일 / 공휴일,무료,있음(소형 약 40대),없음,없음,,,,없음,,,,,,,"향토문화 발굴 보존 전승, 향토자료 수집 보존, 향토자료도서 발간, 전시홍보 활동, 문화유적탐방, 지역문화 개발, 문화학교 운영",,,,,,,,,,,,
경상남도 남해군 남해읍 남해대로 2745,,36,A02,A0206,A02060200,1267091,14,2.01104E+13,127.8992182,34.8319605,6,2.02507E+13,5,남해유배문학관,52427,48,840,VE,VE07,VE070200,,,,,1267091,14,남해유배문학관,2.01104E+13,2.02507E+13,http://tour.namhae.go.kr,36,5,48,840,VE,VE07,VE070200,A02,A0206,A02060200,경상남도 남해군 남해읍 남해대로 2745,,52427,127.8992182,34.8319605,6,남해유배문학관은 국내 최대 문학관으로 유배문학을 연구하고 계승 발전시키기 위해 2010년 11월 1일 개관되었다. 권력도 부귀영화도 모두 빼앗긴 채 ‘유배’라는 백척간두에 선 절망적인 삶 속에서도 문학과 예술을 꽃피웠던 우리 선조들의 숭고한 불멸의 혼을 기리기 위해 우리나라 최초로 건립된 남해유배문학관은 세월 속에 잊혀져 가는 유배객들을 기리는 문학의 진한 향기가 피어나는 공간이다.,,,,,,1267091,14,"[어른] - 개인 2,000원- 단체 1,500원 (20인 이상)[청소년] - 개인 1,500원- 단체 1,000원 (20인 이상)[어린이] - 개인 1,000원- 단체 500원 (20인 이상)",055-860-8888,09:00~18:00,매주 화요일 / 설·추석 당일 / 1월 1일,무료,"가능 (소형 약 80대, 대형 6대)",,,약 1시간,500명 수용 가능,"부지면적 37,469㎡건축연면적 2,416㎡(지상1층)",,남해군민 / 만 65세 이상 / 장애인증 소지자 / 미취학 아동 무료,,전화/홈페이지 예약가능,"대관시설 - 다목적실, 다목적광장, 전시실(로비)","안내 해설 매일 시행 (이용시간 10시~17시)<br />
※ 별도 안내요청 필요",,,,불가,,,,,,,,,,
전라남도 영암군 영암읍 영암로 1498,,38,A02,A0206,A02060200,2732508,14,2.02108E+13,126.6949361,34.79244998,6,2.02507E+13,17,낭산김준연선생기념관,58421,46,830,VE,VE07,VE070200,http://tong.visitkorea.or.kr/cms/resource/09/3379609_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3379609_image3_1.JPG,Type3,,2732508,14,낭산김준연선생기념관,2.02108E+13,2.02507E+13,,38,17,46,830,VE,VE07,VE070200,A02,A0206,A02060200,전라남도 영암군 영암읍 영암로 1498,,58421,126.6949361,34.79244998,6,"낭산 김준연선생 기념관은 전남 영암군에 위치한 곳으로 영암 출신의 독립운동가이자 우리나라 초대 국회의원을 지낸 낭산 김준연(1895~1971) 선생의 업적을 기리기 위한 기념관이다. 낭산 김준연선생은 영암의 대표적인 위인으로 항일운동에 힘쓰시고, 대한민국 헌법 제정과정에도 기여하셨다고 한다. 기념관은 기념관 건물과 사당, 묘비석, 생가, 공원으로 구성되어 있다. 내부에는 김준연 선생의 업적과 투쟁 과정들을 전시한 것을 볼 수 있다. 이곳은 지역민의 자긍심을 고취시키는 데 큰 영향을 주고 관광객들에게는 산책코스 및 숲 속 공원 휴식처를 제공한다.",http://tong.visitkorea.or.kr/cms/resource/09/3379609_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3379609_image3_1.JPG,Type3,,,2732508,14,무료,061-470-6874,10:00~17:00,매주 월요일,,가능,,없음,,,,,,,,,,,,,,,,,,,,,,,
서울특별시 은평구 증산로17길 50 (신사동),,1,A02,A0206,A02060900,3451241,14,2.02412E+13,126.9080628,37.59175005,6,2.02507E+13,22,내를건너서숲으로도서관,3443,11,380,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/73/3450473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3450473_image3_1.jpg,Type1,,3451241,14,내를건너서숲으로도서관,2.02412E+13,2.02507E+13,http://www.nslib.or.kr,1,22,11,380,VE,VE09,VE090300,A02,A0206,A02060900,서울특별시 은평구 증산로17길 50 (신사동),,3443,126.9080628,37.59175005,6,"내를건너서숲으로도서관은 서울특별시 은평구에 위치한 공공 도서관으로, 윤동주 시인의 시 '새로운 길'에서 영감을 받아 설립된 문화 공간이다.",http://tong.visitkorea.or.kr/cms/resource/73/3450473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3450473_image3_1.jpg,Type1,,,3451241,14,,02-307-6701,월~금 09:00~22:00 / 주말 09:00~18:00,매주 월요일 휴무,,,,,,,,,,,,,,,,,,,,,,,,,,,
